"nut","k","p","epsilon","U:0","U:1","U:2","vtkValidPointMask","Points:0","Points:1","Points:2"
2.83174e+01,2.06586e+00,1.81338e+01,1.39827e-02,1.28456e+01,-3.17490e-01,5.68704e-01,1,5.81386e+05,4.78559e+06,1.02561e+03
2.83553e+01,2.06196e+00,1.86580e+01,1.39240e-02,1.28355e+01,-2.84859e-01,5.26225e-01,1,5.81378e+05,4.78560e+06,1.02547e+03
2.82721e+01,2.08374e+00,1.71812e+01,1.41499e-02,1.28911e+01,-4.17014e-01,7.23909e-01,1,5.81410e+05,4.78559e+06,1.02672e+03
2.82181e+01,2.08073e+00,1.67961e+01,1.41328e-02,1.28899e+01,-4.17673e-01,7.03080e-01,1,5.81410e+05,4.78558e+06,1.02643e+03
2.83456e+01,2.07313e+00,1.79303e+01,1.39679e-02,1.28658e+01,-3.51343e-01,6.26900e-01,1,5.81394e+05,4.78559e+06,1.02609e+03
2.83446e+01,2.07986e+00,1.77325e+01,1.40621e-02,1.28796e+01,-3.83764e-01,6.85118e-01,1,5.81402e+05,4.78559e+06,1.02657e+03
2.83424e+01,2.08646e+00,1.75379e+01,1.41549e-02,1.28932e+01,-4.15693e-01,7.42273e-01,1,5.81410e+05,4.78559e+06,1.02704e+03
2.83579e+01,2.09286e+00,1.73421e+01,1.42405e-02,1.29075e+01,-4.46899e-01,7.97868e-01,1,5.81417e+05,4.78559e+06,1.02756e+03
2.82940e+01,2.10813e+00,1.65016e+01,1.45214e-02,1.29405e+01,-5.23329e-01,9.14818e-01,1,5.81435e+05,4.78559e+06,1.02854e+03
2.82206e+01,2.14743e+00,1.53594e+01,1.52199e-02,1.30159e+01,-6.63372e-01,1.18377e+00,1,5.81466e+05,4.78559e+06,1.03110e+03
2.81575e+01,2.19831e+00,1.35598e+01,1.61273e-02,1.31404e+01,-7.92908e-01,1.48669e+00,1,5.81498e+05,4.78559e+06,1.03466e+03
2.81803e+01,2.20649e+00,1.34550e+01,1.62499e-02,1.31555e+01,-8.01442e-01,1.53387e+00,1,5.81501e+05,4.78559e+06,1.03529e+03
2.81320e+01,2.21575e+00,1.29347e+01,1.64261e-02,1.31857e+01,-8.26839e-01,1.58332e+00,1,5.81507e+05,4.78559e+06,1.03586e+03
2.82814e+01,2.20940e+00,1.37965e+01,1.62405e-02,1.31503e+01,-7.88586e-01,1.55259e+00,1,5.81499e+05,4.78560e+06,1.03569e+03
9.81257e+00,1.65857e+00,-2.37276e+00,2.61156e-02,1.33809e+01,3.30109e-01,-1.25870e+00,1,5.82120e+05,4.78559e+06,1.03872e+03
9.78525e+00,1.66883e+00,-2.74760e+00,2.67380e-02,1.34200e+01,3.15621e-01,-1.30608e+00,1,5.82113e+05,4.78559e+06,1.04099e+03
9.26500e+00,1.54485e+00,3.82554e-01,2.48922e-02,1.30872e+01,2.62303e-01,-1.04683e+00,1,5.82177e+05,4.78559e+06,1.03026e+03
8.71207e+00,1.47681e+00,1.16112e+00,2.34266e-02,1.30492e+01,2.06505e-01,-9.31660e-01,1,5.82226e+05,4.78560e+06,1.02763e+03
9.06184e+00,1.49536e+00,1.13919e+00,2.32302e-02,1.30711e+01,2.23128e-01,-9.04857e-01,1,5.82226e+05,4.78559e+06,1.02748e+03
9.54062e+00,1.49914e+00,9.34926e-01,2.22138e-02,1.31305e+01,2.32328e-01,-8.35452e-01,1,5.82250e+05,4.78559e+06,1.02630e+03
9.91739e+00,1.51849e+00,9.12764e-01,2.20093e-02,1.31523e+01,2.48495e-01,-8.07698e-01,1,5.82250e+05,4.78558e+06,1.02616e+03
9.10795e+00,1.49106e+00,1.07867e+00,2.29471e-02,1.30854e+01,2.21398e-01,-8.91084e-01,1,5.82234e+05,4.78559e+06,1.02719e+03
9.16066e+00,1.48674e+00,1.01522e+00,2.26674e-02,1.30994e+01,2.19274e-01,-8.76338e-01,1,5.82242e+05,4.78559e+06,1.02687e+03
9.20448e+00,1.48190e+00,9.52890e-01,2.23926e-02,1.31122e+01,2.17179e-01,-8.61427e-01,1,5.82250e+05,4.78559e+06,1.02651e+03
9.33627e+00,1.47904e+00,8.65368e-01,2.21018e-02,1.31208e+01,2.09957e-01,-8.47589e-01,1,5.82258e+05,4.78559e+06,1.02617e+03
8.91222e+00,1.46321e+00,9.59259e-01,2.25241e-02,1.30871e+01,1.95693e-01,-8.90722e-01,1,5.82250e+05,4.78560e+06,1.02667e+03
9.54832e+00,1.47988e+00,2.85666e-01,2.15151e-02,1.31666e+01,2.26025e-01,-8.07061e-01,1,5.82282e+05,4.78559e+06,1.02490e+03
9.88541e+00,1.49689e+00,2.86776e-01,2.13535e-02,1.31831e+01,2.40210e-01,-7.81742e-01,1,5.82282e+05,4.78558e+06,1.02469e+03
1.00622e+01,1.50095e+00,-9.97378e-13,2.14678e-02,1.31671e+01,2.29897e-01,-7.77340e-01,1,5.82290e+05,4.78558e+06,1.02453e+03
9.72912e+00,1.48198e+00,-6.96408e-12,2.15107e-02,1.31535e+01,2.15078e-01,-8.03682e-01,1,5.82290e+05,4.78559e+06,1.02467e+03
9.24300e+00,1.47222e+00,6.81442e-01,2.19116e-02,1.31398e+01,2.13719e-01,-8.41637e-01,1,5.82266e+05,4.78559e+06,1.02580e+03
9.22111e+00,1.46722e+00,4.84169e-01,2.17981e-02,1.31442e+01,2.12784e-01,-8.36995e-01,1,5.82274e+05,4.78559e+06,1.02543e+03
9.21061e+00,1.46284e+00,2.84932e-01,2.16773e-02,1.31499e+01,2.11835e-01,-8.32382e-01,1,5.82282e+05,4.78559e+06,1.02511e+03
9.03402e+00,1.44303e+00,0.00000e+00,2.16293e-02,1.31247e+01,1.84713e-01,-8.57941e-01,1,5.82290e+05,4.78560e+06,1.02498e+03
9.36991e+00,1.46173e+00,-6.19982e-12,2.15674e-02,1.31386e+01,1.99306e-01,-8.31799e-01,1,5.82290e+05,4.78560e+06,1.02483e+03
9.00831e+00,1.44560e+00,2.66994e-01,2.18027e-02,1.31120e+01,1.85492e-01,-8.61789e-01,1,5.82282e+05,4.78560e+06,1.02530e+03
2.83872e+01,2.03817e+00,1.98615e+01,1.34519e-02,1.28045e+01,-1.46300e-01,2.95197e-01,1,5.81345e+05,4.78562e+06,1.02441e+03
2.83200e+01,2.03723e+00,1.95292e+01,1.34682e-02,1.27998e+01,-1.48194e-01,2.88724e-01,1,5.81345e+05,4.78561e+06,1.02415e+03
2.82519e+01,2.01093e+00,2.03503e+01,1.31662e-02,1.27886e+01,-5.69502e-02,1.14149e-01,1,5.81329e+05,4.78562e+06,1.02392e+03
2.83539e+01,2.02507e+00,2.02843e+01,1.33012e-02,1.27990e+01,-1.00617e-01,2.08213e-01,1,5.81337e+05,4.78562e+06,1.02430e+03
2.80787e+01,1.99229e+00,2.04483e+01,1.32330e-02,1.27608e+01,-2.97669e-14,5.72789e-14,1,5.81321e+05,4.78562e+06,1.02355e+03
2.84521e+01,2.03919e+00,2.02199e+01,1.34375e-02,1.28092e+01,-1.44364e-01,3.02113e-01,1,5.81345e+05,4.78562e+06,1.02466e+03
2.85112e+01,2.04854e+00,2.01644e+01,1.36766e-02,1.28121e+01,-1.82434e-01,3.79837e-01,1,5.81353e+05,4.78562e+06,1.02509e+03
2.84812e+01,2.03683e+00,2.05811e+01,1.35511e-02,1.28050e+01,-1.38172e-01,2.97633e-01,1,5.81345e+05,4.78563e+06,1.02495e+03
2.85516e+01,2.06704e+00,1.93550e+01,1.37783e-02,1.28533e+01,-2.78989e-01,5.54915e-01,1,5.81378e+05,4.78562e+06,1.02615e+03
2.84650e+01,2.06495e+00,1.90077e+01,1.37880e-02,1.28476e+01,-2.82079e-01,5.40417e-01,1,5.81378e+05,4.78561e+06,1.02579e+03
2.85601e+01,2.05553e+00,1.99823e+01,1.36202e-02,1.28325e+01,-2.15194e-01,4.42520e-01,1,5.81361e+05,4.78562e+06,1.02550e+03
2.85844e+01,2.06221e+00,1.98359e+01,1.36994e-02,1.28447e+01,-2.45484e-01,5.05061e-01,1,5.81369e+05,4.78562e+06,1.02595e+03
2.86182e+01,2.06893e+00,1.96852e+01,1.37748e-02,1.28576e+01,-2.75977e-01,5.67908e-01,1,5.81377e+05,4.78562e+06,1.02643e+03
2.86336e+01,2.07509e+00,1.95261e+01,1.38838e-02,1.28685e+01,-3.07073e-01,6.29398e-01,1,5.81385e+05,4.78562e+06,1.02691e+03
2.86641e+01,2.07063e+00,2.00479e+01,1.38185e-02,1.28592e+01,-2.72585e-01,5.81410e-01,1,5.81377e+05,4.78563e+06,1.02672e+03
2.84347e+01,2.12290e+00,1.79957e+01,1.46953e-02,1.29358e+01,-5.05804e-01,1.01940e+00,1,5.81434e+05,4.78562e+06,1.02956e+03
2.84256e+01,2.16936e+00,1.68419e+01,1.54848e-02,1.30144e+01,-6.32661e-01,1.33356e+00,1,5.81466e+05,4.78562e+06,1.03274e+03
2.84280e+01,2.25179e+00,1.39696e+01,1.65819e-02,1.32079e+01,-7.75148e-01,1.78696e+00,1,5.81507e+05,4.78562e+06,1.03926e+03
2.85286e+01,2.24353e+00,1.50075e+01,1.63507e-02,1.31761e+01,-7.27096e-01,1.74677e+00,1,5.81499e+05,4.78562e+06,1.03809e+03
8.04739e+00,1.56731e+00,-1.94221e+00,2.83514e-02,1.32842e+01,2.15822e-01,-1.34127e+00,1,5.82120e+05,4.78562e+06,1.03968e+03
7.69009e+00,1.54816e+00,-2.20633e+00,2.89609e-02,1.32696e+01,1.79579e-01,-1.39298e+00,1,5.82113e+05,4.78562e+06,1.04024e+03
8.20783e+00,1.51305e+00,-7.87406e-01,2.69402e-02,1.31184e+01,1.29419e-01,-1.27954e+00,1,5.82144e+05,4.78562e+06,1.03679e+03
7.94673e+00,1.46113e+00,4.59830e-01,2.55345e-02,1.29924e+01,1.45891e-01,-1.14616e+00,1,5.82177e+05,4.78562e+06,1.03086e+03
8.09651e+00,1.44029e+00,1.03041e+00,2.40339e-02,1.29986e+01,1.42588e-01,-1.03465e+00,1,5.82209e+05,4.78562e+06,1.02885e+03
8.35711e+00,1.41631e+00,9.85470e-01,2.22902e-02,1.30613e+01,1.36768e-01,-9.41632e-01,1,5.82250e+05,4.78562e+06,1.02689e+03
8.62579e+00,1.43820e+00,9.80595e-01,2.23537e-02,1.30753e+01,1.67954e-01,-9.16223e-01,1,5.82250e+05,4.78561e+06,1.02675e+03
7.79959e+00,1.37913e+00,1.04037e+00,2.24663e-02,1.30208e+01,7.66038e-02,-1.00349e+00,1,5.82242e+05,4.78563e+06,1.02755e+03
8.10701e+00,1.39586e+00,9.89476e-01,2.22283e-02,1.30483e+01,1.07642e-01,-9.65236e-01,1,5.82250e+05,4.78562e+06,1.02702e+03
8.17903e+00,1.39169e+00,9.23127e-01,2.19125e-02,1.30598e+01,1.04704e-01,-9.50862e-01,1,5.82258e+05,4.78562e+06,1.02660e+03
7.87490e+00,1.37504e+00,9.83423e-01,2.21170e-02,1.30352e+01,7.46870e-02,-9.89694e-01,1,5.82250e+05,4.78563e+06,1.02716e+03
8.41835e+00,1.39542e+00,2.94574e-01,2.14015e-02,1.31028e+01,1.31738e-01,-9.15583e-01,1,5.82282e+05,4.78562e+06,1.02553e+03
8.69979e+00,1.41745e+00,2.94323e-01,2.14539e-02,1.31176e+01,1.61886e-01,-8.90249e-01,1,5.82282e+05,4.78561e+06,1.02545e+03
8.81975e+00,1.41821e+00,5.19776e-12,2.12741e-02,1.31165e+01,1.54339e-01,-8.84435e-01,1,5.82290e+05,4.78561e+06,1.02512e+03
8.55021e+00,1.39631e+00,-3.92422e-12,2.11839e-02,1.31040e+01,1.24215e-01,-9.09536e-01,1,5.82290e+05,4.78562e+06,1.02520e+03
8.12591e+00,1.38241e+00,7.24754e-01,2.16795e-02,1.30727e+01,1.03436e-01,-9.48907e-01,1,5.82266e+05,4.78562e+06,1.02621e+03
8.12731e+00,1.37756e+00,5.10622e-01,2.15142e-02,1.30797e+01,1.02460e-01,-9.44959e-01,1,5.82274e+05,4.78562e+06,1.02588e+03
8.12690e+00,1.37258e+00,2.96543e-01,2.13491e-02,1.30865e+01,1.01480e-01,-9.41027e-01,1,5.82282e+05,4.78562e+06,1.02555e+03
7.99769e+00,1.35105e+00,0.00000e+00,2.10065e-02,1.30734e+01,6.50050e-02,-9.58347e-01,1,5.82290e+05,4.78563e+06,1.02513e+03
8.26896e+00,1.37336e+00,-1.22409e-11,2.10938e-02,1.30891e+01,9.37520e-02,-9.34745e-01,1,5.82290e+05,4.78562e+06,1.02520e+03
7.98088e+00,1.35458e+00,2.74374e-01,2.11775e-02,1.30627e+01,6.59143e-02,-9.61803e-01,1,5.82282e+05,4.78563e+06,1.02553e+03
2.86837e+01,2.04187e+00,2.12233e+01,1.33755e-02,1.28256e+01,-1.35140e-01,3.19911e-01,1,5.81345e+05,4.78565e+06,1.02553e+03
2.86080e+01,2.04096e+00,2.08918e+01,1.33953e-02,1.28203e+01,-1.39197e-01,3.13808e-01,1,5.81345e+05,4.78564e+06,1.02524e+03
2.85249e+01,2.01185e+00,2.17151e+01,1.30610e-02,1.28075e+01,-5.08924e-02,1.20976e-01,1,5.81329e+05,4.78565e+06,1.02486e+03
2.86378e+01,2.02734e+00,2.16124e+01,1.32106e-02,1.28189e+01,-9.13126e-02,2.23638e-01,1,5.81337e+05,4.78565e+06,1.02532e+03
2.83636e+01,1.99229e+00,2.18184e+01,1.30603e-02,1.27826e+01,8.15796e-13,-1.82432e-12,1,5.81321e+05,4.78565e+06,1.02443e+03
2.87521e+01,2.04281e+00,2.15333e+01,1.33593e-02,1.28305e+01,-1.31740e-01,3.26233e-01,1,5.81345e+05,4.78565e+06,1.02579e+03
2.88064e+01,2.05496e+00,2.14636e+01,1.35705e-02,1.28365e+01,-1.69457e-01,4.17826e-01,1,5.81353e+05,4.78565e+06,1.02619e+03
2.87548e+01,2.04167e+00,2.18978e+01,1.34487e-02,1.28271e+01,-1.26130e-01,3.26472e-01,1,5.81345e+05,4.78566e+06,1.02595e+03
2.88177e+01,2.07477e+00,2.06805e+01,1.37678e-02,1.28706e+01,-2.59666e-01,6.06137e-01,1,5.81377e+05,4.78564e+06,1.02725e+03
2.87492e+01,2.07289e+00,2.03627e+01,1.37732e-02,1.28664e+01,-2.66598e-01,5.94668e-01,1,5.81377e+05,4.78564e+06,1.02700e+03
2.88258e+01,2.06260e+00,2.13115e+01,1.36008e-02,1.28513e+01,-1.98870e-01,4.87199e-01,1,5.81361e+05,4.78565e+06,1.02660e+03
2.88546e+01,2.06996e+00,2.11624e+01,1.36867e-02,1.28633e+01,-2.26645e-01,5.55322e-01,1,5.81369e+05,4.78565e+06,1.02707e+03
2.88908e+01,2.07713e+00,2.10140e+01,1.37668e-02,1.28755e+01,-2.53750e-01,6.21646e-01,1,5.81377e+05,4.78565e+06,1.02755e+03
2.88730e+01,2.09968e+00,2.01281e+01,1.41269e-02,1.29077e+01,-3.50228e-01,8.25312e-01,1,5.81402e+05,4.78565e+06,1.02895e+03
2.87214e+01,2.13844e+00,1.93044e+01,1.48194e-02,1.29499e+01,-4.64730e-01,1.12972e+00,1,5.81434e+05,4.78565e+06,1.03111e+03
2.84412e+01,2.28291e+00,1.49739e+01,1.70460e-02,1.32275e+01,-6.78102e-01,1.98169e+00,1,5.81506e+05,4.78565e+06,1.04080e+03
2.84824e+01,2.29090e+00,1.46095e+01,1.72978e-02,1.32467e+01,-6.76896e-01,2.03234e+00,1,5.81509e+05,4.78565e+06,1.04175e+03
2.86798e+01,2.27207e+00,1.59464e+01,1.66847e-02,1.32055e+01,-6.26058e-01,1.92056e+00,1,5.81498e+05,4.78565e+06,1.03999e+03
7.42450e+00,1.49363e+00,-1.49107e+00,2.88383e-02,1.30804e+01,2.87164e-02,-1.40514e+00,1,5.82120e+05,4.78565e+06,1.03737e+03
7.36372e+00,1.50371e+00,-1.75696e+00,2.95133e-02,1.30868e+01,-1.02422e-03,-1.43926e+00,1,5.82112e+05,4.78565e+06,1.03800e+03
7.49724e+00,1.47416e+00,-5.67559e-01,2.75849e-02,1.30228e+01,-1.70641e-02,-1.32654e+00,1,5.82143e+05,4.78565e+06,1.03528e+03
7.34869e+00,1.41980e+00,4.78021e-01,2.57075e-02,1.29438e+01,8.68448e-03,-1.20689e+00,1,5.82177e+05,4.78565e+06,1.03106e+03
7.63953e+00,1.40797e+00,9.87892e-01,2.41063e-02,1.29701e+01,1.36686e-02,-1.10288e+00,1,5.82209e+05,4.78565e+06,1.02950e+03
7.89502e+00,1.38377e+00,9.83670e-01,2.22864e-02,1.30360e+01,1.31536e-02,-1.01389e+00,1,5.82250e+05,4.78565e+06,1.02729e+03
7.86870e+00,1.37748e+00,9.86807e-01,2.21828e-02,1.30346e+01,4.48266e-02,-1.00178e+00,1,5.82250e+05,4.78564e+06,1.02722e+03
7.84312e+00,1.39294e+00,1.04316e+00,2.27702e-02,1.30189e+01,1.52346e-02,-1.03158e+00,1,5.82240e+05,4.78565e+06,1.02792e+03
7.97695e+00,1.38409e+00,9.39324e-01,2.20368e-02,1.30479e+01,-1.81844e-02,-1.01258e+00,1,5.82258e+05,4.78565e+06,1.02689e+03
7.91413e+00,1.38925e+00,9.82435e-01,2.23864e-02,1.30363e+01,-1.65237e-02,-1.02546e+00,1,5.82250e+05,4.78565e+06,1.02733e+03
7.94823e+00,1.39634e+00,9.77202e-01,2.24982e-02,1.30359e+01,-4.80526e-02,-1.03671e+00,1,5.82251e+05,4.78566e+06,1.02733e+03
7.87120e+00,1.35130e+00,3.09120e-01,2.12698e-02,1.30604e+01,4.53993e-03,-9.91300e-01,1,5.82282e+05,4.78565e+06,1.02545e+03
7.85971e+00,1.34645e+00,3.07941e-01,2.11693e-02,1.30614e+01,3.39543e-02,-9.79411e-01,1,5.82282e+05,4.78564e+06,1.02546e+03
7.97525e+00,1.34997e+00,2.27803e-12,2.10131e-02,1.30633e+01,3.24600e-02,-9.70176e-01,1,5.82290e+05,4.78564e+06,1.02498e+03
8.00215e+00,1.35684e+00,-2.71578e-12,2.11335e-02,1.30646e+01,4.09174e-03,-9.81153e-01,1,5.82290e+05,4.78565e+06,1.02501e+03
7.93804e+00,1.37414e+00,7.38119e-01,2.17975e-02,1.30557e+01,-2.00784e-02,-1.00973e+00,1,5.82266e+05,4.78565e+06,1.02644e+03
7.91724e+00,1.36587e+00,5.23888e-01,2.15883e-02,1.30586e+01,-2.22823e-02,-1.00637e+00,1,5.82274e+05,4.78565e+06,1.02598e+03
7.89550e+00,1.35746e+00,3.08011e-01,2.13771e-02,1.30614e+01,-2.45159e-02,-1.00300e+00,1,5.82282e+05,4.78565e+06,1.02552e+03
8.08885e+00,1.37429e+00,-1.99433e-11,2.13971e-02,1.30743e+01,-5.37195e-02,-1.00401e+00,1,5.82290e+05,4.78566e+06,1.02534e+03
8.03969e+00,1.36483e+00,-1.58376e-14,2.12592e-02,1.30683e+01,-2.39333e-02,-9.92139e-01,1,5.82290e+05,4.78565e+06,1.02513e+03
8.06258e+00,1.37761e+00,2.44992e-01,2.15751e-02,1.30656e+01,-5.28802e-02,-1.00849e+00,1,5.82282e+05,4.78566e+06,1.02566e+03
2.88190e+01,2.04665e+00,2.25052e+01,1.33847e-02,1.28353e+01,-1.18883e-01,3.48923e-01,1,5.81345e+05,4.78567e+06,1.02609e+03
2.88041e+01,2.04525e+00,2.21918e+01,1.33720e-02,1.28343e+01,-1.23922e-01,3.40843e-01,1,5.81345e+05,4.78567e+06,1.02602e+03
2.85309e+01,2.01401e+00,2.30357e+01,1.30897e-02,1.28082e+01,-4.47222e-02,1.33310e-01,1,5.81329e+05,4.78568e+06,1.02492e+03
2.86667e+01,2.03112e+00,2.29335e+01,1.32517e-02,1.28212e+01,-7.93298e-02,2.45639e-01,1,5.81337e+05,4.78568e+06,1.02549e+03
2.83591e+01,1.99229e+00,2.31458e+01,1.30675e-02,1.27820e+01,-2.34204e-13,6.49313e-13,1,5.81321e+05,4.78568e+06,1.02450e+03
2.88185e+01,2.04801e+00,2.28036e+01,1.34036e-02,1.28352e+01,-1.14310e-01,3.56755e-01,1,5.81345e+05,4.78568e+06,1.02611e+03
2.89224e+01,2.06198e+00,2.27007e+01,1.35860e-02,1.28457e+01,-1.47354e-01,4.57437e-01,1,5.81353e+05,4.78568e+06,1.02668e+03
2.87809e+01,2.04657e+00,2.31425e+01,1.35206e-02,1.28285e+01,-1.07139e-01,3.55974e-01,1,5.81345e+05,4.78569e+06,1.02613e+03
2.91276e+01,2.11244e+00,2.13192e+01,1.42160e-02,1.29235e+01,-3.07044e-01,9.09207e-01,1,5.81402e+05,4.78567e+06,1.03011e+03
2.91356e+01,2.15539e+00,2.03199e+01,1.49055e-02,1.29819e+01,-3.98845e-01,1.24125e+00,1,5.81434e+05,4.78567e+06,1.03309e+03
2.88460e+01,2.22866e+00,1.83627e+01,1.62318e-02,1.30931e+01,-4.92619e-01,1.73076e+00,1,5.81475e+05,4.78567e+06,1.03763e+03
2.90633e+01,2.21827e+00,1.89350e+01,1.59572e-02,1.30823e+01,-4.46832e-01,1.66359e+00,1,5.81467e+05,4.78568e+06,1.03744e+03
7.99100e+00,1.57722e+00,-1.24175e+00,2.99604e-02,1.30905e+01,-8.95056e-02,-1.39821e+00,1,5.82120e+05,4.78567e+06,1.03705e+03
8.35079e+00,1.63274e+00,-1.49627e+00,3.09096e-02,1.31380e+01,-1.08318e-01,-1.41801e+00,1,5.82112e+05,4.78568e+06,1.03810e+03
8.48700e+00,1.59985e+00,-4.40220e-01,2.88334e-02,1.30875e+01,-1.15137e-01,-1.30956e+00,1,5.82144e+05,4.78568e+06,1.03539e+03
8.22146e+00,1.52639e+00,4.29502e-01,2.66843e-02,1.30214e+01,-9.67422e-02,-1.21248e+00,1,5.82177e+05,4.78567e+06,1.03234e+03
8.45161e+00,1.50786e+00,9.25435e-01,2.50790e-02,1.30357e+01,-9.40291e-02,-1.12064e+00,1,5.82209e+05,4.78567e+06,1.03043e+03
8.25142e+00,1.43496e+00,9.82535e-01,2.29038e-02,1.30600e+01,-7.07123e-02,-1.03759e+00,1,5.82250e+05,4.78567e+06,1.02749e+03
8.54696e+00,1.48313e+00,1.02590e+00,2.37109e-02,1.30678e+01,-9.47552e-02,-1.05322e+00,1,5.82241e+05,4.78567e+06,1.02816e+03
8.32575e+00,1.44866e+00,9.94747e-01,2.31473e-02,1.30628e+01,-7.69315e-02,-1.04255e+00,1,5.82247e+05,4.78567e+06,1.02771e+03
8.58419e+00,1.48062e+00,9.96805e-01,2.34647e-02,1.30810e+01,-9.69283e-02,-1.04208e+00,1,5.82248e+05,4.78568e+06,1.02770e+03
8.62671e+00,1.45071e+00,3.04595e-01,2.23598e-02,1.31149e+01,-9.97522e-02,-1.01150e+00,1,5.82282e+05,4.78567e+06,1.02591e+03
8.28336e+00,1.40987e+00,3.06246e-01,2.19667e-02,1.30905e+01,-7.51195e-02,-1.01147e+00,1,5.82282e+05,4.78567e+06,1.02581e+03
8.37518e+00,1.41067e+00,-5.33639e-12,2.17928e-02,1.30936e+01,-7.57526e-02,-1.00273e+00,1,5.82290e+05,4.78567e+06,1.02548e+03
8.71533e+00,1.45191e+00,6.95389e-12,2.22047e-02,1.31190e+01,-9.99906e-02,-1.00261e+00,1,5.82290e+05,4.78567e+06,1.02558e+03
8.94862e+00,1.50131e+00,7.49392e-01,2.31153e-02,1.31267e+01,-1.20609e-01,-1.01998e+00,1,5.82266e+05,4.78568e+06,1.02675e+03
8.96578e+00,1.49735e+00,5.27335e-01,2.29462e-02,1.31330e+01,-1.23427e-01,-1.01578e+00,1,5.82274e+05,4.78568e+06,1.02635e+03
8.94067e+00,1.48822e+00,3.04368e-01,2.27248e-02,1.31365e+01,-1.22883e-01,-1.01156e+00,1,5.82282e+05,4.78568e+06,1.02596e+03
9.35431e+00,1.52971e+00,-2.53995e-11,2.29927e-02,1.31640e+01,-1.47369e-01,-1.00228e+00,1,5.82290e+05,4.78569e+06,1.02564e+03
9.02766e+00,1.48984e+00,9.39615e-14,2.25862e-02,1.31415e+01,-1.22766e-01,-1.00248e+00,1,5.82290e+05,4.78568e+06,1.02564e+03
9.33029e+00,1.53359e+00,2.52700e-01,2.31722e-02,1.31558e+01,-1.46847e-01,-1.00708e+00,1,5.82282e+05,4.78569e+06,1.02596e+03
2.88945e+01,2.05165e+00,2.36218e+01,1.34218e-02,1.28396e+01,-9.45434e-02,3.76174e-01,1,5.81345e+05,4.78570e+06,1.02640e+03
2.88524e+01,2.05051e+00,2.33740e+01,1.34248e-02,1.28372e+01,-1.02309e-01,3.70280e-01,1,5.81345e+05,4.78570e+06,1.02625e+03
2.86107e+01,2.01580e+00,2.40910e+01,1.30822e-02,1.28133e+01,-3.46620e-02,1.42914e-01,1,5.81329e+05,4.78571e+06,1.02521e+03
2.87695e+01,2.03436e+00,2.39731e+01,1.32532e-02,1.28274e+01,-6.09989e-02,2.62913e-01,1,5.81337e+05,4.78571e+06,1.02586e+03
2.84667e+01,1.99229e+00,2.42342e+01,1.29970e-02,1.27906e+01,6.16265e-13,-2.30530e-12,1,5.81321e+05,4.78571e+06,1.02474e+03
2.89365e+01,2.05281e+00,2.38514e+01,1.34192e-02,1.28420e+01,-8.75678e-02,3.82415e-01,1,5.81345e+05,4.78571e+06,1.02654e+03
2.90591e+01,2.06857e+00,2.37489e+01,1.36145e-02,1.28521e+01,-1.11967e-01,4.88970e-01,1,5.81352e+05,4.78571e+06,1.02713e+03
2.89609e+01,2.05314e+00,2.41094e+01,1.34533e-02,1.28413e+01,-7.93197e-02,3.85075e-01,1,5.81345e+05,4.78572e+06,1.02668e+03
2.91904e+01,2.08745e+00,2.31289e+01,1.37926e-02,1.28837e+01,-1.66086e-01,6.61435e-01,1,5.81370e+05,4.78570e+06,1.02841e+03
2.93018e+01,2.12664e+00,2.23146e+01,1.43561e-02,1.29354e+01,-2.43845e-01,9.93711e-01,1,5.81402e+05,4.78570e+06,1.03098e+03
2.94291e+01,2.17838e+00,2.09944e+01,1.51352e-02,1.30190e+01,-3.12003e-01,1.38313e+00,1,5.81436e+05,4.78570e+06,1.03497e+03
2.94603e+01,2.18985e+00,2.06780e+01,1.52972e-02,1.30398e+01,-3.23535e-01,1.46277e+00,1,5.81443e+05,4.78570e+06,1.03587e+03
2.95567e+01,2.24671e+00,1.91850e+01,1.58093e-02,1.31598e+01,-3.20669e-01,1.78371e+00,1,5.81466e+05,4.78571e+06,1.03996e+03
2.95672e+01,2.26344e+00,1.85323e+01,1.60768e-02,1.31950e+01,-3.24768e-01,1.88041e+00,1,5.81474e+05,4.78571e+06,1.04134e+03
9.68034e+00,1.76900e+00,-1.06197e+00,3.14318e-02,1.32037e+01,-1.58907e-01,-1.37010e+00,1,5.82120e+05,4.78570e+06,1.03725e+03
1.02676e+01,1.83839e+00,-1.25945e+00,3.21919e-02,1.32629e+01,-1.67395e-01,-1.38821e+00,1,5.82112e+05,4.78571e+06,1.03835e+03
1.00438e+01,1.75368e+00,-1.80208e-01,2.94348e-02,1.31933e+01,-1.65072e-01,-1.26970e+00,1,5.82152e+05,4.78570e+06,1.03562e+03
1.05804e+01,1.81608e+00,-3.82952e-01,3.01253e-02,1.32452e+01,-1.75773e-01,-1.28760e+00,1,5.82144e+05,4.78571e+06,1.03660e+03
9.96287e+00,1.71886e+00,4.32483e-01,2.81831e-02,1.31532e+01,-1.69363e-01,-1.19854e+00,1,5.82177e+05,4.78570e+06,1.03320e+03
9.92935e+00,1.68366e+00,9.51838e-01,2.67413e-02,1.31329e+01,-1.74489e-01,-1.11366e+00,1,5.82209e+05,4.78570e+06,1.03030e+03
1.00550e+01,1.65386e+00,1.03286e+00,2.51074e-02,1.31790e+01,-1.78287e-01,-1.03437e+00,1,5.82248e+05,4.78570e+06,1.02776e+03
